9.1342e+07	280
9.26093e+07	281
9.19992e+07	282
9.28176e+07	283
9.3197e+07	284
9.29267e+07	285
9.30458e+07	286
9.28424e+07	287
9.22249e+07	288
9.28151e+07	289
9.2329e+07	290
9.31474e+07	291
9.22447e+07	292
9.3145e+07	293
9.28994e+07	294
9.34971e+07	295
9.41791e+07	296
9.38567e+07	297
9.25498e+07	298
9.4003e+07	299
9.45015e+07	300
9.44048e+07	301
9.54042e+07	302
9.45288e+07	303
9.43329e+07	304
9.51786e+07	305
9.5057e+07	306
9.47495e+07	307
9.47818e+07	308
9.57366e+07	309
9.42138e+07	310
9.50918e+07	311
9.51116e+07	312
9.42957e+07	313
9.49777e+07	314
9.48289e+07	315
9.49206e+07	316
9.50818e+07	317
9.61259e+07	318
9.51364e+07	319
9.59672e+07	320
9.46602e+07	321
9.55357e+07	322
9.55754e+07	323
9.48165e+07	324
9.5067e+07	325
9.50694e+07	326
9.56026e+07	327
9.47089e+07	328
9.4938e+07	329
9.57688e+07	330
9.44788e+07	331
9.42436e+07	332
9.34178e+07	333
9.35318e+07	334
9.28994e+07	335
9.35503e+07	336
9.2525e+07	337
9.21505e+07	338
9.24406e+07	339
9.08708e+07	340
9.0355e+07	341
9.06472e+07	342
9.0164e+07	343
8.90034e+07	344
8.82138e+07	345
8.82342e+07	346
8.7758e+07	347
8.71231e+07	348
8.57645e+07	349
8.52883e+07	350
8.4477e+07	351
8.39586e+07	352
8.30777e+07	353
8.22326e+07	354
8.11988e+07	355
8.00601e+07	356
7.97476e+07	357
7.87138e+07	358
7.68704e+07	359
7.58952e+07	360
7.5477e+07	361
7.38923e+07	362
7.2456e+07	363
7.15967e+07	364
6.94978e+07	365
6.83978e+07	366
6.72401e+07	367
6.48609e+07	368
6.44691e+07	369
6.33866e+07	370
6.09186e+07	371
6.02444e+07	372
5.77818e+07	373
5.63319e+07	374
5.48853e+07	375
5.2504e+07	376
5.11019e+07	377
4.85683e+07	378
4.71132e+07	379
4.4712e+07	380
4.31345e+07	381
4.0369e+07	382
3.83876e+07	383
3.59804e+07	384
3.40312e+07	385
3.09017e+07	386
2.88603e+07	387
2.63584e+07	388
2.40603e+07	389
2.13981e+07	390
1.95647e+07	391
1.68411e+07	392
1.47224e+07	393
1.25215e+07	394
1.14222e+07	395
9.41057e+06	396
6.81258e+06	397
6.37401e+06	398
6.20004e+06	399
